KEYWORDS, BEST,GOOD,BAD,EACH WORD %%
tierra,1,0,0,100.0
energies,0,1,0,100.0
specialist,0,1,0,100.0
apollon,0,1,0,100.0
stonemor,0,0,1,000.0
issues,1,1,3,040.0
ston,0,0,1,000.0
hancock,0,2,1,66.66666666666667
acquiring,0,1,0,100.0
hbhc,0,1,0,100.0
utstarcom,0,1,0,100.0
india,1,1,1,66.66666666666667
utsi,0,1,0,100.0
gaming,0,2,0,100.0
leisure,0,1,0,100.0
accommodate,0,1,1,050.0
pinnacle,0,1,0,100.0
entertainment,1,3,5,44.44444444444444
penn,0,1,0,100.0
glpi,0,1,0,100.0
single,1,2,5,037.5
idiq,0,0,1,000.0
samumed,0,0,1,000.0
sm04690,0,0,1,000.0
degenerative,0,0,1,000.0
disc,0,1,1,050.0
beigene,1,4,1,83.33333333333333
parp,0,1,0,100.0
pamiparib,0,1,0,100.0
bgne,1,4,1,83.33333333333333
aduro,1,0,4,020.0
bion,0,0,1,000.0
1301,0,0,1,000.0
april,1,0,3,025.0
antibody,1,4,2,71.42857142857143
myeloma,0,0,1,000.0
adro,1,0,4,020.0
appliance,0,1,0,100.0
grows,0,1,1,050.0
according,0,1,1,050.0
dell,0,1,0,100.0
upgrades,0,0,1,000.0
petrojarl,0,0,1,000.0
fpso,0,0,1,000.0
securityholders,0,1,0,100.0
vote,0,1,1,050.0
favour,0,1,0,100.0
arrangement,0,1,0,100.0
viemed,0,1,0,100.0
roper,0,1,0,100.0
25th,0,1,0,100.0
mara,0,0,1,000.0
shell,0,0,1,000.0
region,0,1,1,050.0
hudson,0,1,0,100.0
divestitures,0,1,0,100.0
hson,0,1,0,100.0
priority,0,0,1,000.0
voucher,0,0,1,000.0
uniqure,0,0,1,000.0
severe,0,0,1,000.0
qure,0,0,1,000.0
tinto,0,2,0,100.0
nation,0,1,0,100.0
skywest,0,1,0,100.0
amerprise,0,1,0,100.0
stratabound,1,0,0,100.0
culvert,1,0,0,100.0
yukon,1,0,0,100.0
marrone,0,3,3,050.0
innovations,0,1,3,025.0
mbii,0,1,3,025.0
deciphera,0,1,0,100.0
russell,0,3,0,100.0
2000,0,2,0,100.0
dcph,0,1,0,100.0
oregon,0,3,1,075.0
target,0,2,2,050.0
geovax,1,0,4,020.0
conduct,1,0,0,100.0
partnering,1,1,0,100.0
meetings,1,0,1,050.0
govx,1,0,4,020.0
innovest,0,2,2,050.0
accomplishments,0,1,1,050.0
ivst,0,2,2,050.0
verffentlicht,1,0,0,100.0
peilt,1,1,0,100.0
umsatzwachstum,2,1,0,100.0
weitere,1,1,0,100.0
verbesserungen,1,1,0,100.0
beim,3,2,0,100.0
gewinn,1,1,0,100.0
freien,3,1,0,100.0
cashflow,4,1,0,100.0
wird,3,0,0,100.0
angestrebt,1,0,0,100.0
erwartet,1,0,0,100.0
dass,1,0,0,100.0
sonderfaktoren,3,0,0,100.0
steigen,1,0,0,100.0
freie,1,0,0,100.0
soll,2,0,0,100.0
verbessert,1,0,0,100.0
werden,2,0,0,100.0
erreicht,1,0,0,100.0
sanierungsplan,1,0,0,100.0
erreichen,1,0,0,100.0
finanziellen,1,0,0,100.0
ziele,1,0,0,100.0
verluft,1,0,0,100.0
planmig,1,0,0,100.0
ziel,2,0,0,100.0
nchsten,1,0,0,100.0
drei,1,0,0,100.0
jahre,1,0,0,100.0
umsatz,1,0,0,100.0
steigern,1,0,0,100.0
mehr,1,0,0,100.0
verdoppeln,1,0,0,100.0
jahr,1,0,0,100.0
liegt,1,0,0,100.0
bereich,1,0,0,100.0
kemet,0,1,1,050.0
32535,0,1,0,100.0
levels,1,1,1,66.66666666666667
upsize,0,1,0,100.0
genesis,2,2,4,050.0
wisekey,0,1,0,100.0
promote,0,1,0,100.0
wisecoin,0,1,0,100.0
advertising,0,1,3,025.0
tokenize,0,1,0,100.0
consumer,0,2,1,66.66666666666667
attention,0,1,0,100.0
wihn,0,1,0,100.0
aida,0,1,0,100.0
james,0,1,0,100.0
hyland,0,1,0,100.0
robin,0,1,0,100.0
tolbert,0,1,0,100.0
ffentlicht,0,1,0,100.0
diana,1,0,3,025.0
containerships,1,0,1,050.0
dcix,1,0,1,050.0
reed,4,0,4,050.0
john,0,1,2,33.333333333333336
bello,0,0,1,000.0
intention,0,0,2,000.0
rights,1,1,3,040.0
oceanfirst,0,2,1,66.66666666666667
ocfc,0,1,0,100.0
madrigal,0,2,0,100.0
mdgl,0,2,0,100.0
saleen,0,1,0,100.0
brings,0,3,1,075.0
supercar,0,1,0,100.0
1300,0,1,0,100.0
mans,0,1,0,100.0
edition,0,1,0,100.0
slnn,0,1,0,100.0
saying,0,1,0,100.0
this,0,1,0,100.0
junior,0,1,0,100.0
miner,0,1,0,100.0
wyndham,0,1,0,100.0
honeywell,0,1,0,100.0
cadence,0,1,0,100.0
thor,0,1,0,100.0
kopin,0,1,0,100.0
primerica,0,1,0,100.0
tankers,0,1,1,050.0
athenahealth,0,0,1,000.0
athn,0,0,1,000.0
caretrust,0,1,4,020.0
ctre,0,1,0,100.0
advantis,0,0,2,000.0
records,0,0,2,000.0
throughout,0,1,1,050.0
advt,0,0,2,000.0
memorialcare,0,1,0,100.0
joint,4,3,7,050.0
accessible,0,1,0,100.0
imaging,0,5,1,83.33333333333333
serving,0,2,2,050.0
orange,0,1,0,100.0
counties,0,1,0,100.0
jinhua,0,0,1,000.0
hznp,0,1,1,050.0
agrium,0,3,0,100.0
potashcorp,0,3,0,100.0
eligible,0,3,0,100.0
resident,0,3,0,100.0
half,2,2,1,080.0
work,2,1,1,075.0
allete,0,0,3,000.0
ultimate,0,0,3,000.0
dish,0,0,3,000.0
valmont,0,0,3,000.0
vuzix,0,0,3,000.0
combine,0,1,2,33.333333333333336
valued,0,1,5,16.666666666666668
critical,0,0,5,000.0
outcome,0,0,3,000.0
pharmacodynamic,0,0,1,000.0
signals,0,0,1,000.0
dose,0,0,2,000.0
escalation,0,0,1,000.0
coti,0,0,3,000.0
gynecological,0,0,1,000.0
malignancies,0,0,1,000.0
establishes,0,0,1,000.0
recommended,0,0,3,000.0
safety,3,1,1,080.0
pharmacokinetic,1,0,2,33.333333333333336
belvedere,0,0,3,000.0
administration,1,4,1,83.33333333333333
anticoagulant,0,2,1,66.66666666666667
bevyxxa,0,2,1,66.66666666666667
tidewater,0,2,1,66.66666666666667
mitek,0,2,3,040.0
predictions,0,1,2,33.333333333333336
fraud,0,1,2,33.333333333333336
identity,0,2,2,050.0
verification,0,1,2,33.333333333333336
mitk,0,1,3,025.0
extraction,1,2,1,075.0
expense,1,2,0,100.0
egain,1,0,1,050.0
salesforce,1,0,1,050.0
egan,1,0,1,050.0
dolphin,0,1,2,33.333333333333336
tale,0,1,2,33.333333333333336
movies,0,1,2,33.333333333333336
kids,0,1,2,33.333333333333336
fiery,0,2,1,66.66666666666667
konica,0,2,1,66.66666666666667
minolta,0,2,1,66.66666666666667
bizhub,0,2,1,66.66666666666667
c759,0,2,1,66.66666666666667
c659,0,2,1,66.66666666666667
mfps,0,2,1,66.66666666666667
efii,0,2,1,66.66666666666667
snipp,0,1,1,050.0
loyalcoin,0,1,1,050.0
mimecast,0,1,2,33.333333333333336
ward,0,1,2,33.333333333333336
polarityte,0,2,1,66.66666666666667
polarity,0,2,1,66.66666666666667
skinte,0,2,1,66.66666666666667
platforms,0,4,1,080.0
cool,0,2,1,66.66666666666667
commercehub,0,1,2,33.333333333333336
fluor,0,2,1,66.66666666666667
teradyne,0,2,1,66.66666666666667
luminex,0,2,1,66.66666666666667
carey,0,2,1,66.66666666666667
fuels,0,1,0,100.0
overwatchid,0,1,0,100.0
funding,0,1,1,050.0
round,0,1,0,100.0
saexploration,0,2,1,66.66666666666667
saex,0,2,1,66.66666666666667
twitter,0,1,1,050.0
campbell,0,1,1,050.0
charts,1,1,1,66.66666666666667
info,1,1,2,050.0
pantheris,0,0,4,000.0
guided,0,0,3,000.0
atherectomy,0,0,3,000.0
opiant,0,1,1,050.0
narcan,0,1,1,050.0
nasal,1,2,1,075.0
spray,0,1,1,050.0
overdose,0,1,1,050.0
opnt,0,1,1,050.0
speed,2,0,4,33.333333333333336
train,2,2,5,44.44444444444444
trains,2,0,5,28.571428571428573
crh1a,1,0,2,33.333333333333336
ordered,1,0,2,33.333333333333336
february,5,8,15,46.42857142857143
already,1,0,3,025.0
capacity,1,0,2,33.333333333333336
cematrix,0,3,0,100.0
lennox,0,1,2,33.333333333333336
compass,0,1,2,33.333333333333336
itron,0,1,2,33.333333333333336
southwest,0,1,0,100.0
cswc,0,1,0,100.0
hagens,0,0,3,000.0
berman,0,0,3,000.0
trivago,0,0,3,000.0
regulator,0,0,3,000.0
investigation,0,0,3,000.0
cambrex,0,0,3,000.0
enersys,0,0,3,000.0
esterline,0,0,3,000.0
atkore,0,0,3,000.0
virtusa,0,0,3,000.0
secoo,0,1,2,33.333333333333336
seco,0,1,2,33.333333333333336
taco,2,0,4,33.333333333333336
relaunch,1,0,2,33.333333333333336
buck,1,0,2,33.333333333333336
menu,1,0,2,33.333333333333336
progreen,1,1,1,66.66666666666667
oshkosh,0,2,1,66.66666666666667
aceto,1,2,3,050.0
cullen,0,2,1,66.66666666666667
frost,0,2,1,66.66666666666667
caseys,0,2,1,66.66666666666667
factset,0,2,1,66.66666666666667
spxc,0,2,1,66.66666666666667
advancing,0,1,3,025.0
appswarm,0,0,3,000.0
swrm,0,0,6,000.0
real,0,9,7,56.25
estate,0,5,7,41.666666666666664
ustc,0,0,3,000.0
finalize,0,0,3,000.0
wallet,0,0,3,000.0
loxo,2,4,0,100.0
rolling,1,2,0,100.0
larotrectinib,1,2,0,100.0
fusion,1,2,0,100.0
intellectual,1,0,2,33.333333333333336
sting,1,0,2,33.333333333333336
newly,1,0,2,33.333333333333336
issued,2,0,4,33.333333333333336
oversubscribed,1,1,0,100.0
albemarle,0,1,2,33.333333333333336
eversource,0,1,2,33.333333333333336
axalta,0,1,2,33.333333333333336
coating,0,1,2,33.333333333333336
sensient,0,1,2,33.333333333333336
parks,0,1,2,33.333333333333336
linn,0,1,2,33.333333333333336
oklahoma,0,2,3,040.0
waterflood,0,0,2,000.0
panhandle,0,0,2,000.0
lngg,0,1,2,33.333333333333336
cann,0,1,2,33.333333333333336
ooma,2,2,2,66.66666666666667
butterfleye,1,1,1,66.66666666666667
video,2,1,2,060.0
acute,0,1,2,33.333333333333336
versus,1,0,3,025.0
gross,1,1,2,050.0
margin,1,1,2,050.0
gaap,0,2,4,33.333333333333336
digit,0,1,2,33.333333333333336
billings,0,1,2,33.333333333333336
destination,0,2,3,040.0
participation,0,4,11,26.666666666666668
dxlg,0,2,3,040.0
amag,2,0,4,33.333333333333336
entitled,1,0,2,33.333333333333336
reducing,1,0,2,33.333333333333336
preterm,1,0,2,33.333333333333336
birth,1,0,2,33.333333333333336
hemispherx,1,3,1,080.0
successfully,1,2,2,060.0
demonstration,1,1,0,100.0
batch,1,1,0,100.0
ampligen,1,2,1,075.0
manufacturer,1,1,1,66.66666666666667
intellia,0,2,1,66.66666666666667
cytomx,0,2,1,66.66666666666667
bancsystem,0,2,1,66.66666666666667
enable,0,2,1,66.66666666666667
multapplied,0,1,0,100.0
defined,0,1,0,100.0
wide,0,2,1,66.66666666666667
area,1,3,1,080.0
weight,0,2,1,66.66666666666667
watchers,0,2,1,66.66666666666667
tailored,0,2,1,66.66666666666667
invesco,0,2,1,66.66666666666667
barnes,0,2,1,66.66666666666667
launching,0,0,3,000.0
empowered,0,0,3,000.0
servisfirst,0,1,1,050.0
sfbs,0,1,1,050.0
transcontinental,0,0,3,000.0
founders,0,2,3,040.0
cedrom,0,0,3,000.0
stakes,0,0,3,000.0
cision,0,0,3,000.0
excelsior,1,2,0,100.0
oversubscription,0,1,0,100.0
japanese,2,2,4,050.0
therapeutic,1,1,1,66.66666666666667
levi,1,3,3,57.142857142857146
korsinsky,1,3,3,57.142857142857146
notifies,1,3,1,080.0
qudian,0,2,1,66.66666666666667
21vianet,1,2,2,060.0
divestiture,1,1,2,050.0
remaining,1,3,3,57.142857142857146
interest,1,2,1,075.0
aipu,1,1,1,66.66666666666667
elimination,1,1,1,66.66666666666667
vnet,1,2,2,060.0
cold,0,2,0,100.0
enrichment,0,2,0,100.0
identify,0,3,0,100.0
liquid,0,2,0,100.0
biopsies,0,2,0,100.0
sanger,0,2,0,100.0
sequencing,0,2,0,100.0
abeona,0,1,2,33.333333333333336
iiib,0,1,2,33.333333333333336
abeo,0,1,2,33.333333333333336
chronic,0,1,2,33.333333333333336
complex,0,2,4,33.333333333333336
continuing,0,1,2,33.333333333333336
atossa,0,2,2,050.0
atos,0,2,2,050.0
egyptian,1,1,1,66.66666666666667
1970,0,1,1,050.0
tennis,0,1,1,050.0
icons,0,1,1,050.0
bobby,0,1,1,050.0
riggs,0,1,1,050.0
billie,0,1,1,050.0
king,0,1,1,050.0
represented,0,1,1,050.0
agent,0,5,2,71.42857142857143
alan,0,1,1,050.0
morell,0,1,1,050.0
highly,0,1,2,33.333333333333336
acclaimed,0,1,1,050.0
searchlight,0,1,1,050.0
pictures,0,1,1,050.0
battle,0,1,1,050.0
sexes,0,1,1,050.0
tivity,0,4,1,080.0
tvty,0,3,0,100.0
litra3,2,1,0,100.0
debut,2,1,0,100.0
starting,2,1,0,100.0
operator,2,1,0,100.0
swift,1,1,2,050.0
navigation,1,2,2,060.0
patterns,0,0,1,000.0
vsqtf,0,0,2,000.0
propulse,1,1,0,100.0
wars,1,1,1,66.66666666666667
derniers,1,1,0,100.0
jedi,1,1,0,100.0
affichant,1,1,0,100.0
complet,1,1,0,100.0
partout,1,1,0,100.0
travers,1,1,0,100.0
monde,1,1,0,100.0
rigrodsky,0,0,1,000.0
suit,0,0,1,000.0
capella,0,0,1,000.0
navamedic,1,0,1,050.0
zorflex,1,0,1,050.0
sweden,1,0,1,050.0
finland,1,0,1,050.0
dorian,0,1,1,050.0
eastern,1,0,0,100.0
ablynx,0,1,1,050.0
ethno,0,1,1,050.0
bridging,0,1,1,050.0
caplacizumab,0,1,1,050.0
brussels,0,2,3,040.0
ablx,0,1,1,050.0
optex,0,1,0,100.0
ending,0,4,1,080.0
baidu,2,2,1,080.0
apollo,0,1,0,100.0
driving,0,1,1,050.0
allotment,0,3,0,100.0
interior,0,3,1,075.0
concepts,0,1,0,100.0
arbor,0,0,2,000.0
ninth,0,0,2,000.0
collateralized,0,0,2,000.0
commercialisation,0,0,1,000.0
eurofarma,0,0,1,000.0
latin,1,1,3,040.0
ridinilazole,0,0,1,000.0
apellis,2,2,2,66.66666666666667
finalizes,2,0,2,050.0
geographic,2,0,0,100.0
atrophy,2,0,0,100.0
apls,2,2,2,66.66666666666667
subordinated,1,0,1,050.0
cinema,1,1,0,100.0
moci,1,1,0,100.0
denali,0,0,2,000.0
lrrk2,0,0,2,000.0
dnli,0,0,2,000.0
karolinska,1,1,0,100.0
modus,1,1,0,100.0
demonstrating,1,1,1,66.66666666666667
adhesive,1,1,0,100.0
sevuparin,1,1,0,100.0
electrovaya,0,1,1,050.0
18h28,0,2,0,100.0
annonce,0,2,0,100.0
calcul,0,2,0,100.0
prix,0,2,0,100.0
rachat,0,2,0,100.0
billets,0,2,0,100.0
premier,1,2,2,060.0
rang,0,2,0,100.0
chant,0,2,0,100.0
departure,0,0,2,000.0
cable,1,1,0,100.0
wireless,1,1,2,050.0
inge,1,1,0,100.0
smidts,1,1,0,100.0
lila,2,2,2,66.66666666666667
mateo,0,1,1,050.0
regenerative,0,0,1,000.0
failure,0,0,1,000.0
left,0,0,1,000.0
ventricular,0,0,1,000.0
assist,0,0,1,000.0
twin,0,2,0,100.0
highlighted,0,0,2,000.0
advance,0,0,3,000.0
cotinga,0,0,2,000.0
signifies,0,0,2,000.0
evolution,0,0,2,000.0
focused,0,0,5,000.0
stage,0,4,3,57.142857142857146
biopharmaceutical,0,0,2,000.0
merrill,1,0,1,050.0
lynch,1,0,1,050.0
banking,2,4,1,85.71428571428571
veteran,1,0,1,050.0
deep,0,1,1,050.0
montney,0,1,1,050.0
reaffirms,0,1,1,050.0
exit,0,1,1,050.0
annualized,0,1,4,020.0
adjusted,1,1,3,040.0
tranche,3,3,1,85.71428571428571
remote,0,3,0,100.0
1linx,0,1,0,100.0
authentication,0,1,0,100.0
lane,0,2,4,33.333333333333336
declaration,0,1,1,050.0
basis,0,1,1,050.0
oxlco,0,2,3,040.0
spar,0,2,0,100.0
promotion,1,2,0,100.0
gerry,0,2,0,100.0
sgrp,0,2,0,100.0
legacy,1,0,2,33.333333333333336
cleanup,1,0,1,050.0
yolanda,0,0,2,000.0
murphy,0,4,4,050.0
alleace,0,0,2,000.0
gibbs,0,0,2,000.0
mission,0,0,2,000.0
mexco,1,0,0,100.0
petroquest,1,1,0,100.0
louisiana,2,1,2,060.0
play,1,1,0,100.0
sandspring,0,1,1,050.0
wheaton,0,1,1,050.0
precious,0,1,1,050.0
metals,1,2,9,025.0
kotipizza,0,1,0,100.0
comparable,0,2,0,100.0
helsinki,0,1,0,100.0
pizza,0,1,0,100.0
candy,0,0,2,000.0
funko,0,0,4,000.0
collectibles,0,0,2,000.0
fnko,0,0,4,000.0
aeterna,0,0,2,000.0
zentaris,0,0,2,000.0
macrilen,0,0,2,000.0
macimorelin,0,0,2,000.0
diagnosis,0,0,2,000.0
adult,0,0,3,000.0
hormone,0,0,2,000.0
aezs,0,0,2,000.0
placements,1,1,0,100.0
hmsy,1,0,1,050.0
labs,0,1,2,33.333333333333336
gateway,1,0,3,025.0
lawrence,1,0,0,100.0
seaway,1,0,0,100.0
gifi,1,0,0,100.0
commerce,0,2,4,33.333333333333336
innovator,0,1,1,050.0
conversionpoint,0,1,1,050.0
following,0,1,2,33.333333333333336
kevin,1,1,1,66.66666666666667
lukassen,1,0,0,100.0
tennessee,1,0,0,100.0
conn,0,4,0,100.0
huawei,2,0,0,100.0
bidu,2,0,1,66.66666666666667
solicitation,0,1,0,100.0
irhythm,0,1,0,100.0
irtc,0,1,0,100.0
survival,0,1,0,100.0
treated,0,1,0,100.0
proscavax,0,1,0,100.0
shipping,0,0,2,000.0
continuation,0,2,1,66.66666666666667
charter,0,0,3,000.0
erato,0,0,1,000.0
danae,0,0,1,000.0
phaethon,0,0,1,000.0
otcmarkets,0,1,0,100.0
uama,0,1,1,050.0
between,0,0,1,000.0
sio2,0,0,1,000.0
chesnaye,0,0,1,000.0
near,0,0,1,000.0
baie,0,0,1,000.0
comeau,0,0,1,000.0
kornit,0,1,0,100.0
conferences,1,3,3,57.142857142857146
krnt,0,1,0,100.0
papa,0,0,1,000.0
part,0,0,1,000.0
refresh,0,0,1,000.0
frsh,0,0,1,000.0
proteostasis,1,0,0,100.0
fingerprint,0,1,0,100.0
biometric,1,1,0,100.0
bkyi,0,1,0,100.0
collaborations,0,0,1,000.0
possible,0,0,1,000.0
flexible,1,0,1,050.0
mercitalia,0,2,0,100.0
traxx,0,2,0,100.0
locomotives,0,2,0,100.0
italian,0,1,1,050.0
freight,0,1,0,100.0
locomotive,0,1,0,100.0
traction,0,1,0,100.0
adhesion,0,1,0,100.0
includes,0,1,0,100.0
extraordinary,0,0,2,000.0
acasti,0,2,3,040.0
warrants,0,1,2,33.333333333333336
giapreza,1,2,0,100.0
angiotensin,1,2,0,100.0
boeing,0,1,0,100.0
flyegypt,0,1,0,100.0
hyaluronic,0,1,0,100.0
acid,0,1,0,100.0
approx,0,1,0,100.0
crop,0,1,0,100.0
settles,0,1,0,100.0
pyds,0,0,1,000.0
hydropothecary,0,1,0,100.0
inventory,0,1,0,100.0
gram,0,1,0,100.0
declines,0,1,0,100.0
wheeler,0,2,1,66.66666666666667
keybank,0,1,0,100.0
whlr,0,2,1,66.66666666666667
lexinfintech,0,1,0,100.0
histogenics,1,0,2,33.333333333333336
medinet,0,0,1,000.0
enter,0,3,4,42.857142857142854
licensing,0,0,2,000.0
neocart,1,0,2,33.333333333333336
hsgx,1,0,2,33.333333333333336
genmark,0,0,3,000.0
gnmk,0,0,3,000.0
bpce,0,0,2,000.0
riahi,0,0,1,000.0
groupe,0,0,1,000.0
charge,0,1,3,025.0
legal,0,0,4,000.0
supervisory,0,0,1,000.0
secretary,0,0,2,000.0
eagle,0,2,2,050.0
diverse,0,0,1,000.0
applications,0,1,3,025.0
jason,0,0,1,000.0
boling,0,0,1,000.0
steven,0,0,1,000.0
brink,0,0,1,000.0
below,1,0,1,050.0
contek,0,0,1,000.0
quality,0,0,2,000.0
brief,0,0,1,000.0
appeal,0,0,1,000.0
interference,0,0,1,000.0
circuit,0,0,4,000.0
humanigen,0,1,0,100.0
obligations,0,1,0,100.0
hgen,0,1,0,100.0
identiv,0,0,1,000.0
inve,0,0,1,000.0
buckeye,1,0,1,050.0
ambrx,1,0,0,100.0
gemphire,1,0,0,100.0
proof,1,1,0,100.0
concept,1,0,0,100.0
differentiated,1,0,0,100.0
gemp,1,0,0,100.0
micron,0,1,2,33.333333333333336
fluidigm,0,2,1,66.66666666666667
fldm,0,0,1,000.0
epri,0,0,1,000.0
suggests,0,0,1,000.0
grid,0,0,1,000.0
disruptions,0,0,1,000.0
resulting,0,0,3,000.0
altitude,0,0,1,000.0
electromagnetic,0,0,1,000.0
pulse,0,0,1,000.0
agriculture,0,0,2,000.0
2021,0,2,2,050.0
18th,0,0,1,000.0
ideas,0,2,1,66.66666666666667
demonstrate,1,5,3,66.66666666666667
sensor,0,2,2,050.0
chinacache,1,0,0,100.0
ccih,1,0,0,100.0
majestic,0,0,1,000.0
toro,0,0,1,000.0
parrilla,0,0,1,000.0
martin,0,1,1,050.0
klondex,0,1,0,100.0
mineral,0,1,0,100.0
resource,1,3,1,080.0
estimate,0,1,0,100.0
fire,0,1,0,100.0
creek,0,2,2,050.0
indicated,0,1,0,100.0
aueq,0,2,0,100.0
inferred,0,1,0,100.0
resigns,0,2,1,66.66666666666667
galway,0,0,1,000.0
reviewing,0,0,1,000.0
candidates,0,0,1,000.0
gulfport,0,0,1,000.0
scoop,0,0,2,000.0
sycamore,0,0,1,000.0
woodford,0,0,1,000.0
gpor,0,0,1,000.0
integra,0,1,0,100.0
lifesciences,0,1,0,100.0
iart,0,1,0,100.0
anfield,0,0,1,000.0
coringa,0,0,1,000.0
florida,0,4,3,57.142857142857146
transocean,2,0,1,66.66666666666667
harsh,1,0,0,100.0
semisubmersible,1,0,0,100.0
spitsbergen,1,0,0,100.0
recreational,1,0,0,100.0
kaya,1,0,0,100.0
otcqb,1,0,1,050.0
kays,2,0,0,100.0
clips,1,0,0,100.0
dynamics,0,0,2,000.0
experts,0,1,1,050.0
monetize,0,0,1,000.0
dnad,0,0,2,000.0
signet,1,2,0,100.0
jewelers,1,2,0,100.0
trisura,0,0,1,000.0
consolidation,0,0,1,000.0
comparing,0,0,1,000.0
quetiapine,0,0,1,000.0
adjunctive,0,0,1,000.0
antidepressants,0,0,1,000.0
depressive,1,0,2,33.333333333333336
strad,0,0,1,000.0
expenditure,0,0,1,000.0
gwph,0,1,0,100.0
arix,0,0,3,000.0
bioscience,0,2,3,040.0
leads,0,0,1,000.0
aura,0,0,2,000.0
semcams,0,1,0,100.0
duvernay,0,1,0,100.0
sour,0,1,0,100.0
plant,0,1,1,050.0
semg,0,1,0,100.0
kcap,2,0,0,100.0
refinancing,1,0,1,050.0
catamaran,1,0,0,100.0
2015,1,0,1,050.0
trimaran,1,0,0,100.0
advisors,1,0,0,100.0
yield10,0,2,1,66.66666666666667
yten,0,2,1,66.66666666666667
polish,0,1,0,100.0
leukemia,0,2,0,100.0
rodger,0,1,0,100.0
novak,0,1,0,100.0
nxtd,0,1,0,100.0
pdce,0,1,0,100.0
ultra,0,0,2,000.0
marcellus,0,0,1,000.0
anabasum,0,0,2,000.0
lupus,0,0,1,000.0
erythematosus,0,0,1,000.0
funded,0,2,2,050.0
niaid,0,0,1,000.0
autoimmunity,0,0,1,000.0
centers,0,0,2,000.0
affects,0,0,1,000.0
americans,0,0,1,000.0
indication,0,0,1,000.0
airport,0,0,1,000.0
merus,0,0,1,000.0
mrus,0,0,1,000.0
youngevity,0,1,0,100.0
roasters,0,1,0,100.0
coffee,0,1,0,100.0
ship,0,1,0,100.0
orally,0,0,1,000.0
administered,0,0,1,000.0
antibacterial,0,0,1,000.0
scape,0,0,1,000.0
arlington,1,0,2,33.333333333333336
rosslyn,1,0,2,33.333333333333336
also,1,1,2,050.0
2445,1,0,2,33.333333333333336
biotricity,0,0,4,000.0
bioflux,0,0,4,000.0
pilot,0,3,6,33.333333333333336
sites,0,1,4,020.0
btcy,0,0,4,000.0
selecta,0,4,0,100.0
rapamycin,0,4,0,100.0
selb,0,4,0,100.0
quirklogic,0,4,0,100.0
quilla,0,4,0,100.0
teams,0,4,2,66.66666666666667
ideate,0,2,0,100.0
facilitates,0,2,0,100.0
interactive,0,2,0,100.0
innovate,0,2,0,100.0
faster,0,2,0,100.0
intra,1,4,4,55.55555555555556
cellular,1,6,3,070.0
itci,1,4,1,83.33333333333333
agios,0,3,1,075.0
agio,0,3,1,075.0
healthlynked,1,0,0,100.0
newsfeed,1,0,0,100.0
providers,1,0,0,100.0
hlyk,1,0,0,100.0
coolisys,0,0,4,000.0
enertec,0,0,4,000.0
meridian,1,1,2,050.0
meetinghouse,1,1,2,050.0
ebsb,1,1,2,050.0
progenics,0,4,1,080.0
psma,0,3,1,075.0
1404,0,3,1,075.0
pgnx,0,4,1,080.0
contravir,0,1,3,025.0
ctrv,0,1,3,025.0
sand,0,2,1,66.66666666666667
shipments,0,2,1,66.66666666666667
railroad,0,2,1,66.66666666666667
archrock,0,5,4,55.55555555555556
stake,1,2,2,060.0
aroc,0,3,2,060.0
20th,0,12,14,46.15384615384615
news,0,1,3,025.0
ethan,0,1,1,050.0
allen,0,1,2,33.333333333333336
interiors,0,1,1,050.0
inogen,0,1,1,050.0
pros,0,1,1,050.0
biolife,0,1,1,050.0
jericho,1,1,0,100.0
vericel,0,2,3,040.0
vcel,0,2,3,040.0
repayments,0,3,0,100.0
sblk,0,3,0,100.0
wisdomtree,0,2,2,050.0
transformative,0,2,2,050.0
advancements,0,2,2,050.0
wetf,0,2,2,050.0
communities,0,0,4,000.0
healthequity,0,0,4,000.0
spartan,0,0,4,000.0
motors,0,0,4,000.0
golub,0,0,4,000.0
anaptysbio,0,2,3,040.0
anab,0,2,2,050.0
jeap,0,1,0,100.0
tuesday,0,2,6,025.0
lexicon,0,2,2,050.0
lxrx,0,2,2,050.0
repligen,0,3,1,075.0
rgen,0,2,1,66.66666666666667
assets,1,5,3,66.66666666666667
mcep,0,2,1,66.66666666666667
inovalon,1,2,2,060.0
inov,1,2,1,075.0
bondpoint,1,1,1,66.66666666666667
protalix,0,2,4,33.333333333333336
oprx,0,2,4,33.333333333333336
ulcerative,0,2,4,33.333333333333336
colitis,0,2,4,33.333333333333336
tislelizumab,1,3,1,080.0
hepatocellular,0,2,1,66.66666666666667
carcinoma,0,2,1,66.66666666666667
member,1,2,3,050.0
spiros,0,2,2,050.0
margaris,0,2,2,050.0
sorrento,0,3,1,075.0
viral,0,3,1,075.0
autologous,0,3,1,075.0
allogeneic,0,3,1,075.0
shelf,0,4,2,66.66666666666667
srne,0,3,1,075.0
exercises,1,3,0,100.0
surpasses,0,0,1,000.0
since,0,0,1,000.0
sparton,0,1,3,025.0
evaluation,0,1,3,025.0
vanadium,0,1,3,025.0
shaanxi,0,1,3,025.0
province,0,1,3,025.0
bonanza,0,1,2,33.333333333333336
sandridge,0,1,2,33.333333333333336
bcei,0,1,2,33.333333333333336
habit,0,1,3,025.0
restaurants,0,1,3,025.0
habt,0,1,3,025.0
align,0,3,1,075.0
elev8,0,0,4,000.0
hires,0,0,5,000.0
counsel,0,0,5,000.0
file,1,1,5,28.571428571428573
