KEYWORDS, BEST,GOOD,BAD,EACH WORD %%
bmtc,1,0,0,100.0
yale,0,1,0,100.0
attachment,0,1,0,100.0
trucks,0,1,0,100.0
balchem,0,1,1,050.0
bcpc,0,1,1,050.0
raflatac,0,1,1,050.0
italy,0,1,1,050.0
sample,0,1,1,050.0
book,0,1,1,050.0
wine,0,1,1,050.0
spirits,0,1,1,050.0
beverage,0,2,1,66.66666666666667
labels,0,1,1,050.0
inspired,0,1,1,050.0
surfaces,0,1,1,050.0
delta,1,1,2,050.0
agreed,1,0,1,050.0
abacus,0,2,3,040.0
review,0,1,2,33.333333333333336
ajax,0,1,1,050.0
wall,1,1,0,100.0
struggle,1,1,0,100.0
oxford,1,2,2,060.0
aerospace,1,0,1,050.0
defense,1,1,1,66.66666666666667
texas,1,2,5,037.5
scottish,0,1,1,050.0
rite,0,1,1,050.0
adjournment,0,0,1,000.0
cmfn,0,0,1,000.0
classified,0,0,1,000.0
capitalization,0,0,1,000.0
banking,1,0,2,33.333333333333336
overhauls,0,0,1,000.0
they,0,0,1,000.0
necessary,0,0,1,000.0
fail,0,0,1,000.0
them,0,0,1,000.0
work,2,1,1,075.0
positiveids,0,0,1,000.0
excitepcr,0,0,1,000.0
player,0,0,1,000.0
molecular,0,0,1,000.0
bimobject,0,2,0,100.0
correction,0,1,0,100.0
among,0,1,0,100.0
fastest,0,1,0,100.0
xpresspa,0,0,3,000.0
dermalogica,0,0,1,000.0
introduce,0,0,1,000.0
xspa,0,0,2,000.0
showcase,0,0,1,000.0
acceleration,0,1,0,100.0
2679d,0,1,0,100.0
isu304,0,1,0,100.0
individuals,0,1,0,100.0
roncador,0,0,1,000.0
field,1,0,3,025.0
advances,0,0,1,000.0
petrobras,0,0,1,000.0
pdxp,1,0,0,100.0
tradestation,0,0,2,000.0
westwater,0,0,1,000.0
geophysical,0,0,1,000.0
exploration,0,2,4,33.333333333333336
planning,0,0,1,000.0
rica,0,0,1,000.0
claimsfiler,0,2,1,66.66666666666667
osis,0,1,0,100.0
architectural,1,0,0,100.0
building,1,0,3,025.0
team,1,0,1,050.0
cielo,1,0,0,100.0
pgus,2,1,1,075.0
belbuca,0,1,0,100.0
2032,0,1,0,100.0
bill,0,1,6,14.285714285714286
look,0,0,1,000.0
finalized,0,0,1,000.0
brackets,0,0,1,000.0
dropcar,0,0,1,000.0
damara,0,1,0,100.0
terminate,0,1,0,100.0
option,3,5,2,080.0
kinaskan,0,1,0,100.0
immunotec,0,1,0,100.0
qiagen,0,1,0,100.0
settle,0,1,0,100.0
oxfd,0,1,0,100.0
evermount,0,0,1,000.0
climb,0,0,1,000.0
hopes,0,0,1,000.0
passage,0,0,1,000.0
starcore,0,0,1,000.0
grenville,0,1,0,100.0
royalty,0,1,0,100.0
boardwalktech,0,1,0,100.0
pioneer,0,4,0,100.0
relations,0,1,0,100.0
bonus,0,1,1,050.0
banc,0,1,0,100.0
bancorp,0,1,0,100.0
kirkland,0,0,1,000.0
taylor,0,0,1,000.0
giant,0,0,1,000.0
tepid,0,0,1,000.0
debut,2,1,1,075.0
philanthropic,0,0,1,000.0
georgia,0,0,1,000.0
aquarium,0,0,1,000.0
remoxy,0,0,1,000.0
ptie,0,0,1,000.0
cannagrow,0,0,1,000.0
surpassed,0,0,1,000.0
licensed,0,0,1,000.0
grower,0,0,1,000.0
buffalo,0,0,1,000.0
ranch,0,0,1,000.0
cgrw,0,0,1,000.0
strata,0,1,0,100.0
alternatives,0,1,0,100.0
sskn,0,1,0,100.0
nova,0,1,3,025.0
lifestyle,0,1,3,025.0
others,0,1,0,100.0
vegas,0,1,0,100.0
nvfy,0,1,3,025.0
conversion,0,1,0,100.0
cloudcommerce,0,0,1,000.0
parscale,0,0,2,000.0
produces,0,0,1,000.0
bigroad,0,0,1,000.0
hours,0,0,1,000.0
compliance,0,1,1,050.0
sees,0,0,1,000.0
jump,0,0,1,000.0
campaign,0,1,3,025.0
icui,0,0,1,000.0
concedes,0,1,0,100.0
defeat,0,1,0,100.0
activist,0,1,0,100.0
role,0,1,0,100.0
zosano,0,0,1,000.0
resignation,0,1,2,33.333333333333336
bruce,0,0,1,000.0
steel,0,1,2,33.333333333333336
zsan,0,0,1,000.0
verso,0,1,0,100.0
neophotonics,0,1,0,100.0
axogen,0,0,1,000.0
avance,0,0,1,000.0
graft,0,0,2,000.0
recipient,0,0,1,000.0
selected,0,0,1,000.0
donate,0,0,1,000.0
parade,0,0,1,000.0
float,0,0,1,000.0
axgn,0,0,1,000.0
underwriters,1,0,1,050.0
beauty,0,0,1,000.0
acumen,0,0,1,000.0
consulting,0,0,1,000.0
gran,1,0,0,100.0
tierra,1,0,0,100.0
energies,0,1,0,100.0
specialist,0,1,0,100.0
apollon,0,1,0,100.0
stonemor,0,0,1,000.0
issues,1,1,2,050.0
ston,0,0,1,000.0
consider,0,1,0,100.0
legacytexas,0,1,0,100.0
ltxb,0,1,0,100.0
hancock,0,1,0,100.0
acquiring,0,1,0,100.0
ones,0,1,0,100.0
hbhc,0,1,0,100.0
republican,0,1,0,100.0
retains,0,1,0,100.0
utstarcom,0,1,0,100.0
india,0,1,0,100.0
utsi,0,1,0,100.0
gaming,0,2,0,100.0
leisure,0,1,0,100.0
accommodate,0,1,0,100.0
pinnacle,0,1,0,100.0
entertainment,0,2,0,100.0
penn,0,1,0,100.0
glpi,0,1,0,100.0
single,0,0,1,000.0
idiq,0,0,1,000.0
samumed,0,0,1,000.0
sm04690,0,0,1,000.0
degenerative,0,0,1,000.0
disc,0,1,1,050.0
beigene,0,1,0,100.0
parp,0,1,0,100.0
pamiparib,0,1,0,100.0
bgne,0,1,0,100.0
aduro,1,0,3,025.0
bion,0,0,1,000.0
1301,0,0,1,000.0
april,1,0,3,025.0
antibody,0,0,1,000.0
myeloma,0,0,1,000.0
adro,1,0,3,025.0
appliance,0,1,0,100.0
grows,0,1,0,100.0
according,0,1,0,100.0
delloro,0,1,0,100.0
upgrades,0,0,1,000.0
petrojarl,0,0,1,000.0
fpso,0,0,1,000.0
securityholders,0,1,0,100.0
vote,0,1,0,100.0
favour,0,1,0,100.0
arrangement,0,1,0,100.0
viemed,0,1,0,100.0
roper,0,1,0,100.0
25th,0,1,0,100.0
mara,0,0,1,000.0
region,0,0,1,000.0
hudson,0,1,0,100.0
divestitures,0,1,0,100.0
hson,0,1,0,100.0
priority,0,0,1,000.0
voucher,0,0,1,000.0
uniqure,0,0,1,000.0
severe,0,0,1,000.0
qure,0,0,1,000.0
tinto,0,2,0,100.0
nation,0,1,0,100.0
skywest,0,1,0,100.0
amerprise,0,1,0,100.0
stratabound,1,0,0,100.0
culvert,1,0,0,100.0
yukon,1,0,0,100.0
marrone,0,2,0,100.0
innovations,0,1,0,100.0
mbii,0,1,0,100.0
deciphera,0,1,0,100.0
russell,0,1,0,100.0
2000,0,1,0,100.0
dcph,0,1,0,100.0
oregon,0,2,0,100.0
geovax,1,0,0,100.0
conduct,1,0,0,100.0
partnering,1,0,0,100.0
meetings,1,0,0,100.0
govx,1,0,0,100.0
innovest,0,1,0,100.0
accomplishments,0,1,0,100.0
ivst,0,1,0,100.0
verffentlicht,1,0,0,100.0
peilt,1,1,0,100.0
umsatzwachstum,2,1,0,100.0
weitere,1,1,0,100.0
verbesserungen,1,1,0,100.0
beim,3,2,0,100.0
gewinn,1,1,0,100.0
freien,3,1,0,100.0
cashflow,4,1,0,100.0
wird,3,0,0,100.0
angestrebt,1,0,0,100.0
erwartet,1,0,0,100.0
dass,1,0,0,100.0
sonderfaktoren,3,0,0,100.0
steigen,1,0,0,100.0
freie,1,0,0,100.0
soll,2,0,0,100.0
verbessert,1,0,0,100.0
werden,2,0,0,100.0
erreicht,1,0,0,100.0
sanierungsplan,1,0,0,100.0
erreichen,1,0,0,100.0
finanziellen,1,0,0,100.0
ziele,1,0,0,100.0
verluft,1,0,0,100.0
planmig,1,0,0,100.0
ziel,2,0,0,100.0
nchsten,1,0,0,100.0
drei,1,0,0,100.0
jahre,1,0,0,100.0
umsatz,1,0,0,100.0
steigern,1,0,0,100.0
mehr,1,0,0,100.0
verdoppeln,1,0,0,100.0
jahr,1,0,0,100.0
liegt,1,0,0,100.0
bereich,1,0,0,100.0
kemet,0,1,0,100.0
32535,0,1,0,100.0
levels,0,1,0,100.0
upsize,0,1,0,100.0
genesis,0,1,0,100.0
wisekey,0,1,0,100.0
promote,0,1,0,100.0
wisecoin,0,1,0,100.0
advertising,0,1,0,100.0
tokenize,0,1,0,100.0
consumer,0,1,0,100.0
attention,0,1,0,100.0
aida,0,1,0,100.0
hyland,0,1,0,100.0
robin,0,1,0,100.0
tolbert,0,1,0,100.0
ffentlicht,0,1,0,100.0
diana,0,0,2,000.0
containerships,0,0,1,000.0
dcix,0,0,1,000.0
reed,2,0,2,050.0
john,0,0,1,000.0
bellos,0,0,1,000.0
intention,0,0,1,000.0
rights,1,0,2,33.333333333333336
oceanfirst,0,1,0,100.0
ocfc,0,1,0,100.0
madrigal,0,1,0,100.0
mdgl,0,1,0,100.0
saleen,0,1,0,100.0
brings,0,3,1,075.0
supercar,0,1,0,100.0
1300,0,1,0,100.0
mans,0,1,0,100.0
edition,0,1,0,100.0
slnn,0,1,0,100.0
saying,0,1,0,100.0
junior,0,1,0,100.0
miner,0,1,0,100.0
wyndham,0,1,0,100.0
honeywell,0,1,0,100.0
cadence,0,1,0,100.0
thor,0,1,0,100.0
kopin,0,1,0,100.0
primerica,0,1,0,100.0
tankers,0,0,1,000.0
athenahealth,0,0,1,000.0
athn,0,0,1,000.0
caretrust,0,1,0,100.0
ctre,0,1,0,100.0
advantis,0,0,1,000.0
records,0,0,1,000.0
throughout,0,0,1,000.0
advt,0,0,1,000.0
memorialcare,0,1,0,100.0
joint,2,1,3,050.0
accessible,0,1,0,100.0
imaging,0,1,0,100.0
serving,0,2,2,050.0
orange,0,1,0,100.0
counties,0,1,0,100.0
jinhua,0,0,1,000.0
hznp,0,0,1,000.0
agrium,0,3,0,100.0
potashcorp,0,3,0,100.0
eligible,0,3,0,100.0
resident,0,3,0,100.0
half,2,1,0,100.0
allete,0,0,3,000.0
ultimate,0,0,3,000.0
valmont,0,0,3,000.0
vuzix,0,0,3,000.0
combine,0,1,2,33.333333333333336
valued,0,1,2,33.333333333333336
critical,0,0,3,000.0
outcome,0,0,3,000.0
pharmacodynamic,0,0,1,000.0
signals,0,0,1,000.0
dose,0,0,2,000.0
escalation,0,0,1,000.0
coti,0,0,3,000.0
gynecological,0,0,1,000.0
malignancies,0,0,1,000.0
establishes,0,0,1,000.0
recommended,0,0,3,000.0
safety,2,1,1,075.0
pharmacokinetic,0,0,1,000.0
belvedere,0,0,3,000.0
administration,1,4,1,83.33333333333333
anticoagulant,0,2,1,66.66666666666667
bevyxxa,0,2,1,66.66666666666667
tidewater,0,2,1,66.66666666666667
mitek,0,1,2,33.333333333333336
predictions,0,1,2,33.333333333333336
fraud,0,1,2,33.333333333333336
identity,0,2,2,050.0
verification,0,1,2,33.333333333333336
mitk,0,1,2,33.333333333333336
extraction,1,2,0,100.0
expense,1,2,0,100.0
egain,1,0,1,050.0
salesforce,1,0,1,050.0
egan,1,0,1,050.0
dolphin,0,1,2,33.333333333333336
tale,0,1,2,33.333333333333336
movies,0,1,2,33.333333333333336
kids,0,1,2,33.333333333333336
fiery,0,2,1,66.66666666666667
konica,0,2,1,66.66666666666667
minolta,0,2,1,66.66666666666667
bizhub,0,2,1,66.66666666666667
c759,0,2,1,66.66666666666667
c659,0,2,1,66.66666666666667
mfps,0,2,1,66.66666666666667
efii,0,2,1,66.66666666666667
snipp,0,1,1,050.0
loyalcoin,0,1,1,050.0
mimecast,0,1,2,33.333333333333336
ward,0,1,2,33.333333333333336
polarityte,0,2,1,66.66666666666667
polarity,0,2,1,66.66666666666667
skinte,0,2,1,66.66666666666667
platforms,0,4,1,080.0
cool,0,2,1,66.66666666666667
commercehub,0,1,1,050.0
chuba,0,1,1,050.0
fluor,0,2,1,66.66666666666667
teradyne,0,2,1,66.66666666666667
luminex,0,2,1,66.66666666666667
carey,0,2,1,66.66666666666667
fuels,0,1,0,100.0
overwatchids,0,1,0,100.0
funding,0,1,0,100.0
round,0,1,0,100.0
saexploration,0,2,1,66.66666666666667
saex,0,2,1,66.66666666666667
twitter,0,1,1,050.0
hershey,0,1,1,050.0
campbell,0,1,1,050.0
charts,0,1,1,050.0
info,1,1,1,66.66666666666667
pantheris,0,0,3,000.0
guided,0,0,3,000.0
atherectomy,0,0,3,000.0
opiant,0,1,1,050.0
narcan,0,1,1,050.0
nasal,0,1,1,050.0
spray,0,1,1,050.0
overdose,0,1,1,050.0
opnt,0,1,1,050.0
speed,2,0,4,33.333333333333336
train,2,0,4,33.333333333333336
trains,2,0,4,33.333333333333336
crh1a,1,0,2,33.333333333333336
ordered,1,0,2,33.333333333333336
february,1,2,3,050.0
capacity,1,0,2,33.333333333333336
cematrix,0,3,0,100.0
lennox,0,1,2,33.333333333333336
compass,0,1,2,33.333333333333336
itron,0,1,2,33.333333333333336
southwest,0,1,0,100.0
cswc,0,1,0,100.0
hagens,0,0,3,000.0
berman,0,0,3,000.0
trivago,0,0,3,000.0
regulator,0,0,3,000.0
investigation,0,0,3,000.0
cambrex,0,0,3,000.0
enersys,0,0,3,000.0
esterline,0,0,3,000.0
atkore,0,0,3,000.0
virtusa,0,0,3,000.0
secoo,0,1,2,33.333333333333336
seco,0,1,2,33.333333333333336
taco,2,0,4,33.333333333333336
relaunch,1,0,2,33.333333333333336
buck,1,0,2,33.333333333333336
menu,1,0,2,33.333333333333336
progreen,1,1,1,66.66666666666667
oshkosh,0,2,1,66.66666666666667
aceto,0,2,1,66.66666666666667
cullen,0,2,1,66.66666666666667
frost,0,2,1,66.66666666666667
caseys,0,2,1,66.66666666666667
factset,0,2,1,66.66666666666667
spxc,0,2,1,66.66666666666667
advancing,0,1,2,33.333333333333336
warnings,0,2,1,66.66666666666667
strident,0,2,1,66.66666666666667
singapore,0,2,1,66.66666666666667
urges,0,2,1,66.66666666666667
caution,0,2,1,66.66666666666667
appswarm,0,0,3,000.0
swrm,0,0,6,000.0
real,0,2,5,28.571428571428573
estate,0,2,5,28.571428571428573
ustc,0,0,3,000.0
finalize,0,0,3,000.0
wallet,0,0,3,000.0
loxo,2,4,0,100.0
rolling,1,2,0,100.0
larotrectinib,1,2,0,100.0
fusion,1,2,0,100.0
intellectual,1,0,2,33.333333333333336
sting,1,0,2,33.333333333333336
newly,1,0,2,33.333333333333336
issued,2,0,4,33.333333333333336
oversubscribed,1,0,0,100.0
albemarle,0,1,2,33.333333333333336
eversource,0,1,2,33.333333333333336
axalta,0,1,2,33.333333333333336
coating,0,1,2,33.333333333333336
sensient,0,1,2,33.333333333333336
parks,0,1,2,33.333333333333336
linn,0,0,2,000.0
oklahoma,0,0,2,000.0
waterflood,0,0,2,000.0
panhandle,0,0,2,000.0
lngg,0,0,2,000.0
cann,0,1,2,33.333333333333336
ooma,2,2,2,66.66666666666667
butterfleye,1,1,1,66.66666666666667
mesoblasts,0,0,1,000.0
acute,0,0,1,000.0
versus,0,0,2,000.0
gross,0,1,2,33.333333333333336
margin,0,1,2,33.333333333333336
gaap,0,2,4,33.333333333333336
digit,0,1,2,33.333333333333336
billings,0,1,2,33.333333333333336
destination,0,2,1,66.66666666666667
participation,0,2,2,050.0
dxlg,0,2,1,66.66666666666667
amag,2,0,4,33.333333333333336
entitled,1,0,2,33.333333333333336
reducing,1,0,2,33.333333333333336
preterm,1,0,2,33.333333333333336
birth,1,0,2,33.333333333333336
hemispherx,1,1,0,100.0
successfully,1,1,0,100.0
demonstration,1,1,0,100.0
batch,1,1,0,100.0
ampligen,1,1,0,100.0
manufacturer,1,1,0,100.0
intellia,0,2,1,66.66666666666667
cytomx,0,2,1,66.66666666666667
bancsystem,0,2,1,66.66666666666667
enable,0,2,1,66.66666666666667
multapplied,0,1,0,100.0
defined,0,1,0,100.0
wide,0,1,0,100.0
area,0,1,0,100.0
weight,0,2,1,66.66666666666667
watchers,0,2,1,66.66666666666667
tailored,0,2,1,66.66666666666667
invesco,0,2,1,66.66666666666667
barnes,0,2,1,66.66666666666667
alive,0,3,0,100.0
launching,0,0,3,000.0
empowered,0,0,3,000.0
servisfirst,0,1,1,050.0
sfbs,0,1,1,050.0
transcontinental,0,0,3,000.0
founders,0,0,3,000.0
cedrom,0,0,3,000.0
stakes,0,0,3,000.0
cision,0,0,3,000.0
excelsior,1,2,0,100.0
oversubscription,0,1,0,100.0
japanese,1,2,3,050.0
therapeutic,1,1,1,66.66666666666667
levi,0,2,1,66.66666666666667
korsinsky,0,2,1,66.66666666666667
notifies,0,2,1,66.66666666666667
qudian,0,2,1,66.66666666666667
21vianet,1,1,1,66.66666666666667
divestiture,1,1,2,050.0
remaining,1,1,1,66.66666666666667
interest,3,1,2,66.66666666666667
aipu,1,1,1,66.66666666666667
elimination,1,1,1,66.66666666666667
vnet,1,1,1,66.66666666666667
cold,0,2,0,100.0
enrichment,0,2,0,100.0
identify,0,2,0,100.0
liquid,0,2,0,100.0
biopsies,0,2,0,100.0
sanger,0,2,0,100.0
sequencing,0,2,0,100.0
abeona,0,1,2,33.333333333333336
iiib,0,1,2,33.333333333333336
abeo,0,1,2,33.333333333333336
chronic,0,1,2,33.333333333333336
complex,0,1,2,33.333333333333336
continuing,0,1,2,33.333333333333336
atossa,0,1,2,33.333333333333336
atos,0,1,2,33.333333333333336
egyptian,0,1,1,050.0
1970,0,1,1,050.0
tennis,0,1,1,050.0
icons,0,1,1,050.0
bobby,0,1,1,050.0
riggs,0,1,1,050.0
billie,0,1,1,050.0
king,0,1,1,050.0
represented,0,1,1,050.0
agent,0,1,1,050.0
alan,0,1,1,050.0
morell,0,1,1,050.0
highly,0,1,1,050.0
acclaimed,0,1,1,050.0
searchlight,0,1,1,050.0
pictures,0,1,1,050.0
battle,0,1,1,050.0
sexes,0,1,1,050.0
tivity,0,3,0,100.0
tvty,0,3,0,100.0
litra3,2,1,0,100.0
starting,2,1,0,100.0
operator,2,1,0,100.0
buwog,2,0,1,66.66666666666667
expect,2,0,1,66.66666666666667
swift,1,1,1,66.66666666666667
navigation,1,1,1,66.66666666666667
boeing,0,1,2,33.333333333333336
notches,0,0,2,000.0
tariff,0,0,2,000.0
patterns,0,0,1,000.0
vsqtf,0,0,2,000.0
propulse,1,1,0,100.0
wars,1,1,0,100.0
derniers,1,1,0,100.0
jedi,1,1,0,100.0
affichant,1,1,0,100.0
complet,1,1,0,100.0
partout,1,1,0,100.0
travers,1,1,0,100.0
monde,1,1,0,100.0
rigrodsky,0,0,1,000.0
suit,0,0,1,000.0
capella,0,0,1,000.0
navamedic,1,0,1,050.0
zorflex,1,0,1,050.0
sweden,1,0,1,050.0
finland,1,0,1,050.0
dorian,0,1,1,050.0
eastern,1,0,0,100.0
ablynx,0,1,1,050.0
ethno,0,1,1,050.0
bridging,0,1,1,050.0
caplacizumab,0,1,1,050.0
brussels,0,1,1,050.0
ablx,0,1,1,050.0
optex,0,1,0,100.0
ending,0,2,0,100.0
baidu,2,1,0,100.0
apollo,0,1,0,100.0
driving,0,1,0,100.0
allotment,0,1,0,100.0
interior,0,1,0,100.0
concepts,0,1,0,100.0
arbor,0,0,2,000.0
ninth,0,0,2,000.0
collateralized,0,0,2,000.0
commercialisation,0,0,1,000.0
eurofarma,0,0,1,000.0
latin,0,0,1,000.0
ridinilazole,0,0,1,000.0
apellis,2,0,0,100.0
finalizes,2,0,0,100.0
geographic,2,0,0,100.0
atrophy,2,0,0,100.0
apls,2,0,0,100.0
subordinated,1,0,1,050.0
cinema,1,1,0,100.0
moci,1,1,0,100.0
denali,0,0,2,000.0
lrrk2,0,0,2,000.0
parkinsons,0,0,2,000.0
dnli,0,0,2,000.0
karolinska,1,1,0,100.0
modus,1,1,0,100.0
demonstrating,1,1,0,100.0
adhesive,1,1,0,100.0
sevuparin,1,1,0,100.0
electrovaya,0,1,1,050.0
18h28,0,2,0,100.0
annonce,0,2,0,100.0
calcul,0,2,0,100.0
prix,0,2,0,100.0
rachat,0,2,0,100.0
billets,0,2,0,100.0
premier,0,2,0,100.0
rang,0,2,0,100.0
chant,0,2,0,100.0
departure,0,0,2,000.0
cable,1,1,0,100.0
wireless,1,1,0,100.0
inge,1,1,0,100.0
smidts,1,1,0,100.0
lbtya,1,1,0,100.0
mateo,0,1,1,050.0
regenerative,0,0,1,000.0
failure,0,0,1,000.0
left,0,0,1,000.0
ventricular,0,0,1,000.0
assist,0,0,1,000.0
twin,0,2,0,100.0
highlighted,0,0,2,000.0
advance,0,0,2,000.0
cotinga,0,0,2,000.0
signifies,0,0,2,000.0
evolution,0,0,2,000.0
focused,0,0,2,000.0
stage,0,1,3,025.0
biopharmaceutical,0,0,2,000.0
merrill,1,0,1,050.0
lynch,1,0,1,050.0
veteran,1,0,1,050.0
deep,0,1,1,050.0
montney,0,1,1,050.0
reaffirms,0,1,1,050.0
exit,0,1,1,050.0
annualized,0,1,1,050.0
adjusted,0,1,1,050.0
tranche,1,1,0,100.0
remote,0,1,0,100.0
1linx,0,1,0,100.0
authentication,0,1,0,100.0
lane,0,1,1,050.0
declaration,0,1,1,050.0
basis,0,1,1,050.0
oxlco,0,1,1,050.0
spar,0,1,0,100.0
promotion,0,1,0,100.0
gerry,0,1,0,100.0
sgrp,0,1,0,100.0
legacy,1,0,1,050.0
cleanup,1,0,1,050.0
congress,0,0,2,000.0
pass,0,0,2,000.0
massive,0,0,2,000.0
yolanda,0,0,2,000.0
murphy,0,0,2,000.0
alleace,0,0,2,000.0
gibbs,0,0,2,000.0
mission,0,0,2,000.0
mexco,1,0,0,100.0
petroquest,1,1,0,100.0
louisiana,1,1,0,100.0
play,1,1,0,100.0
sandspring,0,1,1,050.0
wheaton,0,1,1,050.0
precious,0,1,1,050.0
metals,0,1,2,33.333333333333336
kotipizza,0,1,0,100.0
comparable,0,2,0,100.0
candy,0,0,2,000.0
funko,0,0,2,000.0
collectibles,0,0,2,000.0
fnko,0,0,2,000.0
aeterna,0,0,2,000.0
zentaris,0,0,2,000.0
macrilen,0,0,2,000.0
macimorelin,0,0,2,000.0
diagnosis,0,0,2,000.0
adult,0,0,2,000.0
hormone,0,0,2,000.0
aezs,0,0,2,000.0
placements,1,1,0,100.0
hmsy,1,0,1,050.0
labs,0,0,2,000.0
gateway,1,0,2,33.333333333333336
lawrence,1,0,0,100.0
seaway,1,0,0,100.0
gifi,1,0,0,100.0
commerce,0,1,1,050.0
innovator,0,1,1,050.0
conversionpoint,0,1,1,050.0
following,0,1,1,050.0
kevin,1,0,0,100.0
lukassen,1,0,0,100.0
tennessee,1,0,0,100.0
conn,0,4,0,100.0
huawei,2,0,0,100.0
bidu,2,0,0,100.0
solicitation,0,1,0,100.0
irhythm,0,1,0,100.0
irtc,0,1,0,100.0
survival,0,1,0,100.0
treated,0,1,0,100.0
proscavax,0,1,0,100.0
shipping,0,0,1,000.0
continuation,0,0,1,000.0
charter,0,0,2,000.0
erato,0,0,1,000.0
danae,0,0,1,000.0
phaethon,0,0,1,000.0
otcmarkets,0,1,0,100.0
uama,0,1,0,100.0
between,0,0,1,000.0
sio2,0,0,1,000.0
chesnaye,0,0,1,000.0
near,0,0,1,000.0
baie,0,0,1,000.0
comeau,0,0,1,000.0
kornit,0,1,0,100.0
conferences,0,1,0,100.0
krnt,0,1,0,100.0
papa,0,0,1,000.0
murphys,0,0,1,000.0
part,0,0,1,000.0
refresh,0,0,1,000.0
frsh,0,0,1,000.0
proteostasis,1,0,0,100.0
fingerprint,0,1,0,100.0
biometric,0,1,0,100.0
bkyi,0,1,0,100.0
collaborations,0,0,1,000.0
possible,0,0,1,000.0
flexible,0,0,1,000.0
mercitalia,0,2,0,100.0
traxx,0,2,0,100.0
locomotives,0,2,0,100.0
italian,0,1,0,100.0
locomotive,0,1,0,100.0
traction,0,1,0,100.0
adhesion,0,1,0,100.0
includes,0,1,0,100.0
comcast,0,0,1,000.0
giving,0,0,1,000.0
bonuses,0,0,2,000.0
hundreds,0,0,1,000.0
thousands,0,0,1,000.0
workers,0,0,1,000.0
extraordinary,0,0,1,000.0
acasti,0,0,1,000.0
warrants,0,1,1,050.0
giapreza,0,1,0,100.0
angiotensin,0,1,0,100.0
flyegypt,0,1,0,100.0
hyaluronic,0,1,0,100.0
acid,0,1,0,100.0
approx,0,1,0,100.0
crop,0,1,0,100.0
settles,0,1,0,100.0
pyds,0,0,1,000.0
hydropothecary,0,1,0,100.0
inventory,0,1,0,100.0
gram,0,1,0,100.0
declines,0,1,0,100.0
wheeler,0,1,0,100.0
keybank,0,1,0,100.0
whlr,0,1,0,100.0
lexinfintech,0,1,0,100.0
give,0,0,1,000.0
histogenics,0,0,1,000.0
medinet,0,0,1,000.0
enter,0,0,1,000.0
licensing,0,0,1,000.0
neocart,0,0,1,000.0
hsgx,0,0,1,000.0
genmark,0,0,1,000.0
gnmk,0,0,1,000.0
bpce,0,0,2,000.0
riahi,0,0,1,000.0
groupe,0,0,1,000.0
charge,0,0,1,000.0
legal,0,0,1,000.0
supervisory,0,0,1,000.0
secretary,0,0,1,000.0
eagle,0,1,0,100.0
applications,0,0,1,000.0
jason,0,0,1,000.0
boling,0,0,1,000.0
steven,0,0,1,000.0
brink,0,0,1,000.0
below,0,0,1,000.0
contek,0,0,1,000.0
quality,0,0,1,000.0
brief,0,0,1,000.0
appeal,0,0,1,000.0
interference,0,0,1,000.0
circuit,0,0,1,000.0
humanigen,0,1,0,100.0
obligations,0,1,0,100.0
hgen,0,1,0,100.0
identiv,0,0,1,000.0
inve,0,0,1,000.0
buckeye,1,0,0,100.0
season,1,0,0,100.0
ambrx,1,0,0,100.0
gemphire,1,0,0,100.0
proof,1,0,0,100.0
concept,1,0,0,100.0
differentiated,1,0,0,100.0
gemp,1,0,0,100.0
know,0,0,1,000.0
fluidigm,0,0,1,000.0
fldm,0,0,1,000.0
epri,0,0,1,000.0
grid,0,0,1,000.0
disruptions,0,0,1,000.0
resulting,0,0,1,000.0
altitude,0,0,1,000.0
electromagnetic,0,0,1,000.0
pulse,0,0,1,000.0
agriculture,0,0,1,000.0
2021,0,0,1,000.0
18th,0,0,1,000.0
ideas,0,0,1,000.0
demonstrate,0,1,0,100.0
sensor,0,1,0,100.0
chinacache,1,0,0,100.0
ccih,1,0,0,100.0
majestic,0,0,1,000.0
toro,0,0,1,000.0
parrilla,0,0,1,000.0
martin,0,0,1,000.0
klondex,0,1,0,100.0
mineral,0,1,0,100.0
resource,0,1,0,100.0
estimate,0,1,0,100.0
fire,0,1,0,100.0
creek,0,1,0,100.0
indicated,0,1,0,100.0
aueq,0,2,0,100.0
inferred,0,1,0,100.0
resigns,0,0,1,000.0
galway,0,0,1,000.0
reviewing,0,0,1,000.0
candidates,0,0,1,000.0
gulfport,0,0,1,000.0
scoop,0,0,2,000.0
sycamore,0,0,1,000.0
woodford,0,0,1,000.0
gpor,0,0,1,000.0
integra,0,1,0,100.0
lifesciences,0,1,0,100.0
iart,0,1,0,100.0
anfield,0,0,1,000.0
coringa,0,0,1,000.0
florida,0,1,0,100.0
transocean,2,0,0,100.0
harsh,1,0,0,100.0
semisubmersible,1,0,0,100.0
spitsbergen,1,0,0,100.0
recreational,1,0,0,100.0
kaya,1,0,0,100.0
otcqb,1,0,0,100.0
kays,2,0,0,100.0
clips,1,0,0,100.0
dynamics,0,0,1,000.0
experts,0,0,1,000.0
monetize,0,0,1,000.0
dnad,0,0,1,000.0
signet,0,2,0,100.0
jewelers,0,2,0,100.0
trisura,0,0,1,000.0
consolidation,0,0,1,000.0
comparing,0,0,1,000.0
quetiapine,0,0,1,000.0
adjunctive,0,0,1,000.0
antidepressants,0,0,1,000.0
depressive,0,0,1,000.0
